date,admin1_bps_code,admin1_bps,cumulative_cases,cumulative_deaths,daily_hospitalizations,cases_measure,deaths_measure,hospitalizations_measure,link
11.02.2020,11,ACEH,7455,279,2051,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.03.2020,11,ACEH,7479,282,1896,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.04.2020,11,ACEH,7523,287,1761,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.05.2020,11,ACEH,7558,288,1794,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.06.2020,11,ACEH,7629,288,1680,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.07.2020,11,ACEH,7656,291,1624,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.08.2020,11,ACEH,7682,291,1399,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.09.2020,11,ACEH,7685,291,1201,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.10.2020,11,ACEH,7714,292,1226,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.11.2020,11,ACEH,7765,293,1276,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.12.2020,11,ACEH,7797,293,1308,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.13.2020,11,ACEH,7842,293,1353,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.14.2020,11,ACEH,7862,293,1371,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.15.2020,11,ACEH,7911,293,1420,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.16.2020,11,ACEH,7932,293,1428,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.17.2020,11,ACEH,7975,296,1440,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.18.2020,11,ACEH,7993,318,1321,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.19.2020,11,ACEH,8043,319,1370,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.20.2020,11,ACEH,8064,319,1391,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.21.2020,11,ACEH,8106,319,1433,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.22.2020,11,ACEH,8124,319,1451,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.23.2020,11,ACEH,8154,319,1479,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.24.2020,11,ACEH,8160,319,1485,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.25.2020,11,ACEH,8199,324,1380,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.26.2020,11,ACEH,8223,329,1372,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.27.2020,11,ACEH,8244,330,1388,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.28.2020,11,ACEH,8255,331,1398,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.29.2020,11,ACEH,8282,335,1396,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
11.30.2020,11,ACEH,8292,336,1396,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.01.2020,11,ACEH,8301,338,1389,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.02.2020,11,ACEH,8311,338,1371,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.03.2020,11,ACEH,8355,338,1409,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.04.2020,11,ACEH,8369,344,1414,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.05.2020,11,ACEH,8384,344,1421,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.06.2020,11,ACEH,8422,344,1341,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.07.2020,11,ACEH,8426,344,1340,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.08.2020,11,ACEH,8444,345,1350,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.09.2020,11,ACEH,8450,345,1352,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.10.2020,11,ACEH,8458,346,1351,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.11.2020,11,ACEH,8478,350,1305,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.12.2020,11,ACEH,8507,350,1323,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.13.2020,11,ACEH,8522,350,1334,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.14.2020,11,ACEH,8526,352,1282,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.15.2020,11,ACEH,8538,354,1206,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.16.2020,11,ACEH,8546,354,1208,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.17.2020,11,ACEH,8554,354,1208,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.18.2020,11,ACEH,8557,354,1156,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.19.2020,11,ACEH,8569,354,1162,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.20.2020,11,ACEH,8573,355,1152,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.21.2020,11,ACEH,8591,355,1166,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.22.2020,11,ACEH,8620,355,1186,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.23.2020,11,ACEH,8650,356,1206,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.24.2020,11,ACEH,8664,357,1206,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.25.2020,11,ACEH,8679,357,1220,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.26.2020,11,ACEH,8698,358,1232,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.27.2020,11,ACEH,8711,358,1245,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.28.2020,11,ACEH,8727,358,1245,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.29.2020,11,ACEH,8736,358,1250,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.30.2020,11,ACEH,8742,358,1254,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
12.31.2020,11,ACEH,8746,358,1249,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.01.2021,11,ACEH,8753,358,1246,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.02.2021,11,ACEH,8761,358,1247,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.03.2021,11,ACEH,8763,358,1249,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.04.2021,11,ACEH,8768,358,1244,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.05.2021,11,ACEH,8776,360,1233,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.06.2021,11,ACEH,8805,360,1248,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.07.2021,11,ACEH,8836,363,1192,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.08.2021,11,ACEH,8878,363,1229,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.09.2021,11,ACEH,8894,364,1237,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.10.2021,11,ACEH,8909,364,1238,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.11.2021,11,ACEH,8919,364,1247,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.12.2021,11,ACEH,8967,368,1291,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.13.2021,11,ACEH,8991,370,1308,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.14.2021,11,ACEH,9002,372,1304,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.15.2021,11,ACEH,9018,373,1283,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.16.2021,11,ACEH,9035,374,1298,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.17.2021,11,ACEH,9053,374,1316,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.18.2021,11,ACEH,9055,377,1289,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.19.2021,11,ACEH,9071,377,1162,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.20.2021,11,ACEH,9089,378,1151,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.21.2021,11,ACEH,9100,378,1126,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.22.2021,11,ACEH,9115,378,1135,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.23.2021,11,ACEH,9126,378,1144,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.24.2021,11,ACEH,9144,378,1160,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.25.2021,11,ACEH,9144,378,1155,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.26.2021,11,ACEH,9149,378,1156,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.27.2021,11,ACEH,9163,378,1161,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.28.2021,11,ACEH,9181,378,1179,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.29.2021,11,ACEH,9202,378,1192,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.30.2021,11,ACEH,9224,378,1207,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
01.31.2021,11,ACEH,9228,378,1208,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.01.2021,11,ACEH,9230,378,1205,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.02.2021,11,ACEH,9252,379,1215,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.03.2021,11,ACEH,9266,379,1209,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.04.2021,11,ACEH,9276,379,1215,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.05.2021,11,ACEH,9285,379,1224,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.06.2021,11,ACEH,9298,379,1229,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.07.2021,11,ACEH,9312,379,1241,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.08.2021,11,ACEH,9323,380,1220,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.09.2021,11,ACEH,9370,380,1266,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.10.2021,11,ACEH,9373,380,1248,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.11.2021,11,ACEH,9390,380,1260,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.12.2021,11,ACEH,9398,380,1268,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.13.2021,11,ACEH,9399,382,1264,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.14.2021,11,ACEH,9403,382,1268,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.15.2021,11,ACEH,9403,382,1268,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.16.2021,11,ACEH,9403,382,1268,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.17.2021,11,ACEH,9403,382,1268,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.18.2021,11,ACEH,9435,382,1295,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.19.2021,11,ACEH,9448,382,1299,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.20.2021,11,ACEH,9456,382,1289,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.21.2021,11,ACEH,9457,382,1290,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.22.2021,11,ACEH,9458,382,1286,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.23.2021,11,ACEH,9487,382,1308,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.24.2021,11,ACEH,9513,382,1326,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.25.2021,11,ACEH,9523,383,1335,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.26.2021,11,ACEH,9531,383,1322,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.27.2021,11,ACEH,9534,384,1316,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
02.28.2021,11,ACEH,9541,384,1323,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.01.2021,11,ACEH,9543,384,1309,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.02.2021,11,ACEH,9557,384,1319,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.03.2021,11,ACEH,9570,387,1323,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.04.2021,11,ACEH,9580,387,1331,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.05.2021,11,ACEH,9589,387,1336,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.06.2021,11,ACEH,9605,387,1334,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.07.2021,11,ACEH,9609,387,1338,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.08.2021,11,ACEH,9616,387,1341,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.09.2021,11,ACEH,9642,387,1341,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.10.2021,11,ACEH,9642,387,1337,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.11.2021,11,ACEH,9661,387,1356,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.12.2021,11,ACEH,9667,388,1354,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.13.2021,11,ACEH,9681,388,1368,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.14.2021,11,ACEH,9686,388,1345,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.15.2021,11,ACEH,9686,388,1339,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.16.2021,11,ACEH,9696,388,1328,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.17.2021,11,ACEH,9702,388,1331,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.18.2021,11,ACEH,9712,388,1338,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.19.2021,11,ACEH,9728,388,1354,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.20.2021,11,ACEH,9743,388,1346,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.21.2021,11,ACEH,9743,388,1346,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.22.2021,11,ACEH,9763,388,1363,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.23.2021,11,ACEH,9778,389,1370,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.24.2021,11,ACEH,9791,390,1382,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.25.2021,11,ACEH,9797,393,1383,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.26.2021,11,ACEH,9812,393,1382,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.27.2021,11,ACEH,9833,395,1395,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.28.2021,11,ACEH,9845,395,1388,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.29.2021,11,ACEH,9853,396,1389,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.30.2021,11,ACEH,9862,396,1398,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
03.31.2021,11,ACEH,9892,396,1426,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.01.2021,11,ACEH,9903,396,1436,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.02.2021,11,ACEH,9912,396,1439,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.03.2021,11,ACEH,9918,396,1439,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.04.2021,11,ACEH,9922,396,1441,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.05.2021,11,ACEH,9933,397,1451,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.06.2021,11,ACEH,9946,398,1432,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.07.2021,11,ACEH,9985,398,1450,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
04.08.2021,11,ACEH,10027,399,1484,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_ACEH.json
